,home_won
293757,1
6505,1
155470,1
316672,1
339655,1
226508,0
140133,0
331279,0
240340,1
31158,0
312697,1
292631,1
304984,1
59677,1
309844,1
409218,1
141972,1
62234,1
144848,1
356564,1
304290,1
340446,0
202252,1
148117,0
93603,1
98899,0
216565,1
137810,1
342590,0
284702,0
279096,1
168078,0
63741,0
168509,0
262788,1
161450,1
339519,1
154484,1
213909,1
291653,1
190380,1
118700,1
88915,1
303031,1
344135,1
146839,1
403392,1
355399,0
161204,0
142374,1
304307,1
256241,0
375900,1
397256,0
387922,0
225788,1
86093,1
223062,1
232860,0
309680,1
138394,0
19867,0
6280,0
382316,1
295610,1
115952,1
275928,1
40550,1
135037,1
49369,1
391082,0
245324,1
230083,0
398417,1
219352,0
355525,1
347029,1
419992,1
174002,0
242001,0
312864,1
171385,1
304368,1
131319,1
37966,1
74537,1
163730,0
379865,1
289202,1
408993,1
11728,1
144559,1
221252,0
40812,0
330895,1
347830,1
71389,1
223105,1
104958,0
368730,0
28698,0
37049,1
323599,1
337766,1
106597,1
223602,1
238695,1
178792,1
62696,1
387330,1
399096,0
62394,0
53486,0
81364,1
324600,1
50787,1
83326,0
66168,1
134317,1
165923,0
236705,1
42419,0
202688,1
162556,1
147924,0
104312,1
75996,0
242833,1
363759,1
167064,0
333439,1
120963,0
168300,0
99539,0
117553,1
282340,0
222213,0
390906,0
381218,1
248886,1
223870,1
313709,1
379824,1
309716,1
230178,0
100710,1
262567,1
57937,0
30680,0
99044,1
383496,1
353514,1
335405,0
83916,0
315437,0
157942,0
24956,1
395335,1
341704,1
120730,1
50623,1
117369,1
224994,0
248736,1
374040,1
15067,0
408684,1
354041,1
241796,1
372471,1
130384,1
117227,1
7929,0
273452,0
10287,0
36024,1
15962,1
275962,1
372274,1
355374,0
122064,1
353023,1
335951,0
362809,0
265456,1
22003,1
138623,0
19691,0
159663,1
6885,0
274574,0
81444,1
191795,1
44271,1
163355,0
273384,1
296589,0
224356,1
166657,1
279118,1
303581,1
260268,1
67663,0
119345,0
114225,0
301760,0
19268,1
23253,1
79673,1
16367,1
301051,1
249777,1
381993,0
129008,1
192394,1
58960,0
210148,0
26545,0
2491,0
274253,1
183285,1
369575,1
77803,0
152888,1
150164,0
347144,0
171294,1
273159,1
225406,0
232741,0
180878,0
389566,1
3257,0
363522,1
306251,1
394367,1
92878,1
291080,0
234982,1
14335,0
21653,1
280763,0
269312,1
236449,1
230267,1
181229,0
169231,1
409284,1
206648,1
384829,0
370080,1
80033,1
146276,0
69786,1
241734,0
47542,1
117167,1
344545,0
211917,0
133916,1
101310,0
275991,1
51306,0
238581,1
315992,0
337476,0
265502,1
276595,1
46572,1
18534,0
137415,0
100253,1
292216,1
263430,0
359377,0
59868,0
21228,0
341952,1
392601,1
362297,1
61369,1
280887,1
225578,1
307904,1
45891,1
526,0
314052,1
135579,1
255440,1
352915,1
162414,0
70952,0
364110,1
254073,0
230795,0
242314,1
152553,1
62839,1
200220,1
45280,0
109818,1
310639,0
335182,1
382244,1
419172,1
62454,0
367121,1
70017,1
71890,1
365738,1
246391,1
328227,1
77524,1
303478,1
190749,1
241228,0
42842,0
223426,0
203989,1
354187,1
417042,1
33244,1
270839,0
415451,1
298214,1
318076,0
189676,1
245927,0
381125,1
375043,1
33520,0
278121,0
175871,1
154073,0
142529,1
375437,1
134817,1
350017,1
112082,0
185071,0
163847,1
130349,1
250531,0
159775,0
340383,1
62329,1
292465,0
380745,0
24726,0
18285,1
417371,1
104103,0
161827,0
262819,0
405358,1
90078,1
397276,0
267708,0
115528,1
288544,0
304678,0
163946,1
329293,0
225034,1
345662,1
98452,1
26564,0
261836,0
241733,0
121228,1
120321,1
48595,1
165793,0
93091,1
251356,1
136123,1
291202,0
310190,1
10860,1
57945,0
284910,0
247161,1
270715,1
222991,0
327840,1
113681,0
170508,1
107187,0
12741,1
185726,1
210785,1
366803,0
277344,1
313400,1
293657,1
175358,0
248158,0
75256,0
223458,1
179512,1
333204,0
235796,0
148847,0
15867,1
2297,0
160454,1
269840,1
277494,0
366537,1
310455,1
256038,1
333969,1
237403,0
321566,1
18636,0
329230,1
109977,1
333448,1
420367,0
97193,1
296939,1
164294,1
180699,1
72659,1
316383,1
273522,0
230139,0
217868,1
252041,0
35895,0
154020,1
114794,0
342027,1
212785,0
149891,0
114703,0
390041,0
90368,0
410055,0
174694,0
55671,0
335123,1
323331,1
22158,1
161839,0
20412,0
21952,1
251357,1
300360,1
181148,1
399397,1
92512,1
24057,1
178092,0
26454,0
52365,1
189288,1
187182,1
22810,0
349763,0
368078,1
156031,0
143617,0
377528,1
304375,1
19702,0
36188,0
295990,0
63995,1
196078,1
283872,1
62792,1
325059,1
327408,0
193435,1
178707,0
416117,0
6463,1
84638,1
50484,0
367621,1
414916,1
278519,1
373561,0
239703,1
402494,1
354865,1
345199,1
82893,1
77745,0
207127,0
306339,1
161529,1
240521,1
253601,0
306746,0
46548,1
210159,0
105169,0
410731,1
68959,1
303503,1
259121,0
33914,0
195552,1
302480,0
394267,1
65095,0
231623,1
332674,1
258650,0
1605,0
318216,0
308005,1
369034,1
412367,1
234233,0
143849,0
390006,0
71966,1
74540,1
105245,0
176983,1
19085,1
268658,1
256800,0
385094,1
144866,1
270654,1
119423,0
380708,0
20743,1
9489,0
352233,0
80269,1
103515,1
4635,0
217617,1
141256,0
5370,1
269262,0
284414,1
7693,1
387301,1
64825,1
116110,1
419884,0
264462,0
119730,0
109537,1
16129,1
213697,1
220685,0
163693,0
741,1
155488,1
99900,1
154593,1
358937,0
20900,1
76142,0
266367,1
228818,0
319628,1
377137,0
29799,0
79155,1
319845,1
202148,0
366011,1
70300,0
249410,1
289316,1
302594,1
2060,1
375277,0
297168,1
390517,0
152741,1
253961,0
134716,1
66105,0
391257,1
149351,0
291728,0
48966,0
354220,1
282269,1
323869,0
328214,1
145252,1
355828,1
31197,0
344377,1
341281,1
15105,0
373155,0
219757,1
281231,1
154623,1
150205,0
394205,1
349024,1
31509,0
258718,0
208131,0
250937,1
113861,1
80992,0
4604,0
324693,1
88675,1
224896,0
5666,0
233630,0
120202,1
99603,1
113197,1
98160,1
309496,1
295851,0
39665,1
126764,1
41463,1
34908,1
358055,1
356984,1
4626,0
322700,0
361559,1
369441,1
162350,0
322938,1
203510,1
296233,0
279068,1
189189,1
269151,1
129237,1
263751,0
190763,1
271790,1
37094,1
380323,0
398311,0
80186,1
220753,0
282064,1
381154,1
141510,1
317247,0
308620,1
256900,1
357237,0
287528,0
415439,1
44839,0
289053,1
66015,0
386410,1
80990,0
114385,1
67725,1
48994,0
350180,1
90945,1
338075,1
291933,1
74895,1
394989,0
350534,1
222631,0
167587,0
367483,1
351045,0
190301,0
119964,0
142487,1
173576,0
8361,1
22762,0
267009,1
79782,1
389106,1
247980,1
313386,1
340210,0
322872,1
145741,0
375474,1
358921,0
165857,0
185084,0
81280,1
151204,0
14326,0
250517,0
105615,1
242830,0
264969,1
4255,1
93822,1
344489,0
34263,1
48472,0
86783,0
167779,1
311438,0
36348,1
178819,1
167290,1
209876,1
356002,1
94317,0
299850,1
371555,1
69597,0
90583,0
385695,0
382256,1
131105,1
170617,1
410942,0
113303,0
173819,1
320150,0
103231,0
34795,1
155747,0
107823,0
190011,1
402464,1
12465,1
393051,1
15072,0
250754,0
278327,0
24407,1
268116,0
231057,1
188074,1
45735,1
388733,1
46266,0
110420,1
211583,1
318109,0
350628,1
177905,0
418540,0
218889,1
223431,0
80612,1
261312,0
257432,0
387158,0
127721,0
391682,0
381940,0
139957,1
169487,0
395354,1
139770,1
261644,1
315760,0
129395,1
58818,0
324193,1
402106,1
133202,1
364783,0
274313,1
343462,1
96314,0
375558,1
376666,1
416807,0
166567,1
258757,0
333819,1
42257,1
39535,1
160327,0
392003,0
129107,0
49319,1
363473,1
351196,1
201379,0
109126,1
1356,1
66391,0
37362,1
99621,1
326630,1
53148,0
339807,1
159191,0
324423,1
142682,0
170245,0
386650,0
192593,1
155249,0
7034,1
200396,1
284917,0
78480,1
373315,0
417625,1
276113,1
287433,0
204861,0
400035,1
223492,1
88191,1
365903,0
401551,0
352272,0
401607,0
223841,1
316674,1
46475,1
111173,0
213724,1
205150,1
314129,1
38450,1
385188,1
388714,1
402793,1
154075,0
83632,0
156557,1
52758,0
317190,0
177364,1
395790,0
362482,1
160176,1
245893,0
329497,1
304961,1
187265,1
159763,0
168231,0
9727,1
200533,1
389454,1
16413,1
376775,0
221148,0
206323,1
125233,1
261324,0
128551,0
117539,1
54053,1
58771,0
421325,1
420181,0
18941,1
394922,0
164150,0
127027,1
80584,1
397593,0
353209,1
336119,1
167318,1
280537,1
141297,0
393545,0
420987,0
147370,1
372660,1
21368,0
289767,0
184531,1
189217,1
416022,1
180431,0
205424,0
22768,0
405377,1
305683,1
131360,1
121836,0
71409,1
190533,0
280562,1
254011,0
20957,1
391681,0
92016,1
353181,0
232196,1
99519,0
47528,1
232096,0
390397,0
131451,1
41141,0
305595,1
410253,0
299813,1
304259,1
373038,0
184820,1
65659,0
80517,1
247628,1
125360,1
99954,1
370294,0
362155,0
125430,1
129811,1
375516,1
31668,1
89768,1
167315,1
49292,1
88268,1
203911,1
348921,0
357495,1
319510,0
410077,0
336358,0
201057,1
180439,0
62810,1
101134,0
213346,0
18812,0
320817,0
357045,0
236160,1
243238,0
416856,0
94704,0
128397,0
237944,1
274114,1
162096,1
388267,1
144156,1
71271,0
56973,0
17362,1
248756,1
380573,1
297751,1
291059,0
104571,1
112286,1
238025,1
209219,1
419706,0
77070,1
393110,1
188986,0
69254,1
59820,0
400269,1
15979,1
261671,1
345899,0
108498,0
374299,1
368522,0
8501,1
191799,1
82112,1
340135,0
266216,1
42658,0
399157,0
167060,0
218712,0
402601,1
243159,0
240358,1
238747,1
176562,1
335141,1
156131,1
9821,1
97003,1
281086,1
244708,1
282494,1
45067,1
161085,0
62725,1
338605,1
420092,0
275149,0
3593,0
12616,0
375387,0
81243,1
91919,1
24236,1
77266,1
157331,1
200296,1
186972,0
234368,1
191993,1
345714,1
17561,1
119221,0
100544,1
192956,0
157546,1
167040,0
114293,1
93458,0
305285,1
413833,1
401785,0
253953,0
274822,0
121598,1
322988,1
387593,1
228443,0
107912,0
163710,0
95665,1
397029,1
113953,1
393188,1
39077,1
13674,0
201678,1
399435,0
241080,1
215475,1
309344,1
155698,0
348151,1
318786,0
358638,1
123969,1
100129,1
243119,0
330743,1
253140,0
360304,0
1591,0
256856,1
256646,1
401738,1
163304,0
58364,1
206346,1
370736,1
59678,1
272798,0
72498,0
419348,0
189521,1
244227,1
198102,1
144580,1
22272,1
69183,0
122339,0
233551,0
125467,1
338375,1
337468,0
145502,1
59826,0
90112,1
261474,0
283938,1
420595,0
159781,0
14129,0
152282,1
389404,1
100745,0
9519,0
295914,0
369962,1
292424,0
201026,1
36246,0
376538,1
136166,1
290889,0
320044,1
16798,0
9292,1
194474,1
232076,0
38067,1
372134,0
253252,1
286127,0
169228,1
340589,1
182577,1
44366,1
4559,0
103198,0
42729,0
283358,0
113651,0
27079,1
154972,1
97252,1
13560,1
386770,0
411687,1
337075,1
1631,1
55682,0
266892,1
168310,0
270011,0
396614,1
417171,0
22967,1
366026,1
45653,1
140475,0
10698,1
337124,0
253954,0
70241,0
316932,1
193371,1
194123,1
378870,0
58548,1
33743,0
159718,0
169862,1
350375,1
45581,1
115302,1
7660,1
292517,0
30011,1
215532,1
303749,1
232962,1
390253,1
109513,1
383215,1
319766,1
353042,0
71314,0
67999,0
82668,0
387413,1
64213,1
36820,0
277437,1
339283,1
202868,1
147159,0
48519,1
144812,1
189828,1
97645,1
60833,0
268668,1
324775,1
178848,1
388855,0
406733,1
221785,0
387002,0
75358,1
168239,0
343608,1
88723,1
316789,1
188874,1
383148,1
23208,1
222981,0
73264,0
393075,1
367253,0
387429,1
76527,0
168369,0
282462,1
110138,0
142653,0
161127,0
403554,1
268208,0
68907,0
206917,1
136059,0
297859,0
38019,1
285516,0
316129,0
305960,1
135476,1
390910,0
330618,1
398109,0
320702,0
330595,1
346141,1
360900,1
277221,0
262481,0
85987,0
17873,1
166364,1
137719,0
103987,1
68675,1
149858,0
399879,1
56987,0
311993,1
162932,1
222255,0
364339,0
195612,0
372003,1
13005,1
413415,0
262854,0
85044,1
408625,1
147825,0
157684,1
171449,1
137673,0
140787,0
311048,0
89756,0
418127,1
289675,0
342452,1
75019,1
371516,1
283073,1
237098,0
130619,0
5062,1
128071,1
278557,1
182614,1
49742,1
178124,0
305979,1
52286,1
313285,0
294355,1
64578,0
102697,0
50297,0
114809,0
155801,1
44804,0
418075,1
272711,0
221286,0
273311,1
334974,1
68650,1
381773,0
395759,0
96312,0
295216,1
324960,1
328564,0
8877,1
120969,0
347640,1
382476,0
180529,0
66423,1
183799,1
304112,0
197351,1
373347,0
185666,1
3442,0
223090,1
356736,1
121357,1
17168,0
5259,0
31125,0
135735,0
151252,0
132639,0
202353,1
149146,0
232966,1
314888,0
282636,0
115645,1
183061,1
158006,1
343957,1
176010,1
410133,0
419131,1
108644,1
344381,1
379896,1
362361,1
53592,0
288122,1
183275,1
58880,0
69266,1
276376,0
136312,1
87893,0
189232,1
21133,0
421694,1
90803,1
44576,0
42315,0
264656,1
386175,0
195375,1
103302,0
12811,0
119283,0
111487,1
342420,1
216887,0
222341,1
391844,0
419181,1
129615,1
310220,1
267761,1
2278,0
145022,1
138001,1
321846,1
211697,1
40554,1
10374,0
71477,1
183909,1
27422,1
290796,0
60195,1
98993,1
261632,1
352501,1
361999,1
148939,0
364098,1
70975,1
363315,1
135785,0
178616,0
153457,1
93124,0
335632,1
107314,1
273521,0
345532,0
134883,0
15908,1
83265,1
177269,1
119156,1
249306,1
317801,1
138273,1
55825,0
24358,1
61932,1
81386,1
271244,0
331565,0
125052,0
178782,1
248747,1
89820,1
269724,0
389287,1
132509,0
225876,0
23663,0
166046,0
241182,1
91366,1
332263,0
299079,0
63802,0
374182,0
178236,0
234881,0
247310,1
319364,0
378618,1
170301,0
154820,1
89438,1
415381,1
367873,0
263919,1
304218,1
255972,1
296950,1
338532,1
392207,0
261322,0
141578,1
84595,1
13556,1
90185,1
167008,0
265331,0
22201,1
30755,0
353834,0
376827,0
286493,0
363506,1
265630,0
80147,1
298697,0
357105,0
407539,0
329160,1
287783,1
288045,1
354703,0
380169,1
92806,1
31682,1
54907,1
175446,0
117991,1
233294,0
118585,1
39498,0
352311,0
24413,1
399867,1
402859,1
319450,0
113783,0
32333,1
332262,0
98274,1
280582,1
276116,1
323399,1
149407,0
141677,0
421512,1
406478,0
370283,0
24931,1
20517,1
78879,0
150861,1
396001,1
157764,1
248274,1
297058,1
357632,1
287908,1
138335,1
168393,0
323500,1
352550,1
295461,0
267138,1
202522,1
70626,0
337323,0
115513,1
393716,0
240101,0
36511,0
276023,1
9140,0
265104,1
40213,1
393211,1
270856,0
145297,1
71792,1
162363,0
264299,0
360960,1
294195,1
218975,1
23386,0
403896,1
93575,1
56207,0
311004,0
361001,1
154669,1
128056,1
94177,0
266351,1
416110,1
89036,1
392541,0
119310,0
142968,0
98438,1
230529,0
331799,0
372441,1
315182,1
315058,1
392896,1
149205,0
285713,0
252485,0
343176,1
332961,1
87005,0
139417,1
46420,1
270156,0
400624,0
251301,0
357080,0
58689,0
2811,0
73376,1
15167,1
42344,0
260386,1
97387,0
163098,1
202892,1
250105,1
158526,1
35815,0
290199,0
212016,0
200401,1
153127,0
63578,0
93038,1
391290,1
407306,1
19976,1
398626,0
281847,0
7767,1
285437,1
195140,1
408442,0
299094,0
367358,1
74497,1
327735,0
351493,0
60805,0
298905,0
20495,1
220795,0
312143,1
409627,1
121187,1
377997,0
24911,1
106207,1
301395,0
376413,1
239885,1
358677,0
93322,1
3076,1
62453,0
359383,0
387702,0
324249,1
181225,0
375994,1
161207,0
45356,0
76362,1
297787,0
378400,1
37958,1
211551,1
161661,1
356311,1
35627,1
396390,0
329529,1
283873,1
59317,0
2943,0
19294,1
144779,0
414230,0
103710,0
393425,1
176177,0
122015,1
369902,0
414285,0
419840,0
151387,1
136116,1
31760,0
227765,0
367960,1
183988,1
147749,1
86402,1
158540,1
303436,1
120387,1
87870,0
180204,1
307806,0
181674,0
352026,1
225151,1
365786,1
322337,0
402084,1
291655,0
5012,1
314274,0
408498,0
99446,0
384721,0
5314,1
182182,1
108309,1
342122,1
275138,0
418609,0
408593,1
229516,1
39102,1
367837,0
148857,0
416347,0
319156,0
31057,0
285796,0
386994,0
138562,0
127132,0
181068,1
79929,0
144546,1
281357,1
293525,1
298827,1
145727,0
134537,1
33440,1
324246,1
55984,1
337604,1
333172,0
17387,1
165836,0
274449,0
113186,1
317682,1
206177,1
73328,1
27407,1
105009,1
79394,0
265162,1
337621,1
308855,0
187537,0
370246,0
4300,1
12032,1
317722,1
380636,0
115888,0
110666,1
314902,0
337181,0
343436,1
401324,1
189793,1
400681,0
302128,0
120360,1
250066,1
215277,1
137328,0
214012,1
229647,1
313087,1
116146,1
377049,0
222252,0
421624,1
132783,0
48362,0
244641,1
278724,0
174270,1
383886,0
182176,1
187142,1
130543,0
96121,0
106620,1
139321,1
259458,1
274148,1
126807,1
51701,0
58822,0
269186,0
28342,1
361343,0
418472,1
193716,0
188033,0
310889,0
64512,1
218759,0
182648,1
174879,1
412939,1
232641,1
38558,1
125654,1
353158,0
542,0
288217,0
31954,0
396489,1
186264,0
97291,0
181899,0
218993,1
406062,0
233118,1
106719,0
239994,0
242298,1
299838,1
107487,0
6889,0
215756,1
6777,0
409289,1
184408,1
204728,0
312525,1
230355,1
33635,1
170518,1
211,0
215869,0
250331,0
243293,0
184466,1
47236,1
408647,1
324143,0
93487,0
379715,0
65234,0
318331,0
312516,1
147500,1
291292,0
184248,1
36907,0
3535,0
184170,1
91266,1
256470,0
371173,1
62169,0
68269,0
202529,1
59850,0
129092,0
347920,0
98672,1
141130,0
372432,1
326178,0
238554,1
412873,1
10442,1
256643,1
342076,1
235707,0
4119,0
313964,1
73916,1
171110,0
395466,1
97583,1
380819,0
347691,1
257377,0
106326,1
153518,1
346527,0
165404,0
35407,1
8858,1
386420,1
419950,1
7165,1
173132,0
173698,1
346448,0
196016,0
51452,1
118289,1
352744,1
253243,1
257573,0
178926,1
389745,1
376706,1
277095,0
59261,0
276,0
43202,1
374339,1
71199,1
191599,1
56762,1
71240,1
288942,1
242270,1
185658,1
57171,1
46613,1
120188,1
95530,0
321527,1
213216,0
154417,1
27835,1
208949,1
57523,1
362578,1
221620,1
44832,0
102621,0
231359,0
320833,0
191538,1
372241,1
144895,1
14200,0
5840,1
279691,1
388691,1
124933,0
123293,1
305010,1
177589,1
253516,0
74691,0
231544,1
127681,1
180936,0
376376,1
46921,0
270165,0
383353,1
108084,0
154805,1
71207,1
156065,0
225732,1
340255,0
91709,0
96228,0
133783,0
368992,1
158294,0
310549,0
294848,1
87062,1
48675,0
259868,1
124002,1
108731,1
109283,1
42527,0
282730,0
111058,1
116460,0
373006,0
85620,0
85670,0
94552,0
241525,0
405609,0
21183,0
189575,1
273699,1
329793,0
118208,1
90314,0
261192,1
293898,0
164004,1
180338,1
366687,1
8518,1
296199,0
205224,1
222007,1
161936,0
382521,0
233919,1
215430,1
117236,1
50648,1
377992,0
412157,1
328810,1
297470,1
362948,1
252227,0
278463,1
199915,0
257005,1
377596,1
327341,0
242652,1
332147,0
317649,1
126873,1
131800,1
216959,1
109579,1
193831,1
236729,1
250928,1
63909,0
43311,0
278700,1
266344,1
232353,1
327627,0
132557,0
132667,0
412929,1
358152,1
335204,1
400088,1
151236,0
418097,1
98262,1
245739,1
250250,0
92325,1
284027,1
240838,1
227051,1
278922,0
141078,0
212550,0
104730,0
184407,1
7264,0
193683,0
83619,0
74038,1
185909,0
55134,1
56316,0
418463,1
397123,1
61662,0
275487,0
323329,1
330244,1
166332,1
83974,0
4730,1
360204,1
108595,0
135926,0
266258,1
189303,1
289698,0
4933,1
172745,1
242680,1
182812,1
287412,0
80779,0
394928,0
132903,0
185911,0
304999,1
244934,0
292505,0
275625,1
224586,1
144519,1
186407,0
386604,0
169455,0
308015,1
375348,0
181921,0
402547,1
122362,0
33,1
73514,0
410159,0
239250,0
372982,1
261977,0
186460,0
59573,1
157145,1
276638,1
245968,0
22498,1
316873,1
3757,1
278577,1
252741,1
354163,1
293894,0
224441,1
210094,0
71750,1
12574,0
146641,0
9451,0
239608,1
419729,0
256096,1
153884,0
408867,1
351940,1
279872,1
42625,0
108799,1
63291,1
288224,0
291860,1
379313,0
148290,1
210673,0
114974,1
56955,1
400729,0
218255,0
233423,1
196027,1
13765,0
196314,1
252290,0
350500,1
26929,1
335956,0
312320,0
145084,1
237042,0
333380,1
252180,0
136247,1
397869,0
369695,1
63872,0
145455,1
118095,1
3447,0
406184,0
351136,0
247331,1
407334,1
233748,0
115877,0
166898,1
247484,0
56524,1
335553,1
393580,0
116398,0
391255,1
292723,1
199719,1
23858,1
359903,1
93553,1
8881,1
249045,0
302818,0
147680,1
292769,1
368021,1
345948,0
265819,1
157824,0
349009,1
248654,1
290962,1
249164,1
183072,1
175784,1
96247,0
332494,1
99317,1
30250,0
353733,1
215098,1
303159,0
125034,0
240524,1
125470,1
204056,0
281501,1
415363,0
132620,0
320115,0
4439,0
199093,0
355109,1
128110,1
224233,1
70979,1
22020,1
3228,0
325653,1
156541,1
199630,1
40687,0
408604,1
135011,1
281485,1
357897,0
16188,0
234272,1
118110,1
149983,1
298891,1
406273,0
45426,1
31478,0
38893,1
156319,1
217368,1
383467,1
357539,1
173606,0
245394,1
74054,1
109046,0
61796,0
354615,0
320444,1
414996,0
201298,0
240244,1
30843,0
407398,1
368345,1
360716,0
29334,1
272256,1
193008,0
229823,1
55604,1
169462,0
19055,1
125937,1
325945,1
160282,0
309926,0
239629,1
65004,0
363444,0
121474,1
34834,1
202264,1
346681,1
145540,1
28204,1
354698,0
302888,1
335998,0
138652,0
344284,1
150137,0
103174,0
348832,0
303354,1
147782,0
413470,0
94258,0
151880,1
328206,1
82129,1
269868,1
86325,0
333396,1
135822,0
250411,0
308625,1
363823,0
412323,1
160759,1
183361,1
374752,0
222569,1
23794,1
330869,1
418181,1
313578,0
416624,1
78714,0
310317,1
171586,1
220243,1
299937,1
63637,0
27072,1
215674,1
272895,0
345386,0
327659,0
235627,0
175745,1
191495,1
262009,0
104750,0
299820,1
284835,0
156206,1
239468,0
48788,0
410333,0
168768,1
193971,1
203407,0
52968,1
6205,0
205137,1
297691,1
98468,1
49449,1
75410,1
214417,0
23348,0
215937,0
420750,0
233337,0
27520,1
288336,1
123756,1
109862,1
29209,1
262930,0
405796,0
180089,1
231956,0
54539,1
251786,0
251219,0
390067,0
356272,1
74370,0
334241,0
30518,1
55470,1
100718,1
288314,1
220653,0
20922,1
252777,1
386165,0
170992,0
398718,0
306522,1
45961,1
66971,1
306823,0
70335,0
408431,0
168238,0
47385,1
90250,0
69094,0
295077,0
344416,1
79764,1
249396,1
74942,1
289522,1
336057,0
383288,1
395850,0
299743,0
85672,0
316619,1
119773,0
155155,0
279930,0
240923,0
178328,0
35126,0
15932,1
216651,1
302637,1
343977,1
59425,0
195267,1
292038,1
364226,0
9706,0
404249,1
333379,1
82251,1
100698,1
168244,0
329861,0
304843,1
131694,0
116897,1
301564,1
12785,0
216428,0
353150,0
363985,0
212439,1
142895,0
127860,0
170408,1
292875,0
232689,1
128627,0
210214,0
347832,1
86387,1
